sim_s,stage,x,y,z,yaw,odom_x,odom_y,odom_v,odom_w,margin_m,nearest_model,front_strip_range_m
153.786,route_8_to_23,20.323185018109857,-0.0009926884708860882,0.006132857204173059,0.0007734959881074335,21.30655931728485,-0.011413152671895504,0.27999997307119884,-0.0007893469952221259,0.29688470820994795,motorcycle_unloading,inf
153.995,route_8_to_23,20.38170895436407,-0.0009704271158843936,0.006132844380093704,0.0006410722887962282,21.36367920443534,-0.011524797407359021,0.27999998809455917,-0.0005245124707324711,0.3056716757460711,motorcycle_unloading,inf
154.197,route_8_to_23,20.438271458885453,-0.0009488724655250625,0.006132830737481943,0.0005556735805166248,21.420799081382516,-0.011642561440282419,0.27999999428356404,-0.0003635441831444232,0.31714959042486957,motorcycle_unloading,inf
154.401,route_8_to_23,20.495392997442256,-0.0009273286265091763,0.0061328169830976356,0.0004966228365163767,21.477918950450682,-0.011764499379642291,0.2799999973612799,-0.0002468895894893312,0.33162284060232006,motorcycle_unloading,inf
154.61,route_8_to_23,20.55391208954324,-0.0009053834524268705,0.006132821084178586,0.00045560228284922206,21.535038813806622,-0.011889274287952837,0.27999999880155,-0.00016610764663391086,0.34933412125863206,motorcycle_unloading,inf
154.814,route_8_to_23,20.61103126661131,-0.0008840469474022685,0.006132834764072896,0.00042846226009017575,21.59215867310735,-0.012015979971282367,0.2799999994660851,-0.00011055283083248555,0.36930513207599724,motorcycle_unloading,inf
155.015,route_8_to_23,20.66731071145276,-0.0008630951305918207,0.0061328482141373465,0.0004101019778731154,21.649278529562174,-0.012144001747398788,0.27999999973964407,-7.69154386060314e-05,0.3914389669271121,motorcycle_unloading,inf
155.217,route_8_to_23,20.723870330217814,-0.0008420885905268808,0.006132860270419178,0.00039741251822327303,21.706398384029608,-0.012272925485439103,0.2799999998787328,-5.178628851907771e-05,0.4159987097053943,motorcycle_unloading,inf
155.42,route_8_to_23,20.78071007120947,-0.0008210050243205074,0.006132870305506865,0.00038868783656959515,21.763518237129187,-0.0124024624757028,0.27999999994161584,-3.511609870271616e-05,0.44287437356995474,motorcycle_unloading,inf
155.637,route_8_to_23,20.841469886433224,-0.00079849946346923,0.006132878251446249,0.00038233618396306504,21.820638089281626,-0.012532420382498362,0.27999999996950464,-2.463860914575332e-05,0.4738721635805798,motorcycle_unloading,inf
155.86,route_8_to_23,20.90390976573683,-0.0007753807914083926,0.0061328830469404155,0.00037804699349665435,21.887277915991195,-0.012684392178517231,0.2799999999853142,-1.5395634874486798e-05,0.5079908048675625,motorcycle_unloading,inf
156.071,route_8_to_23,20.96298969280438,-0.000753517861936518,0.006132884232602775,0.0003753346831650015,21.94439776699895,-0.012814855052792121,0.27999999998939984,-1.0330356212028662e-05,0.5422234400037618,motorcycle_unloading,inf
156.3,route_8_to_23,21.027109644458424,-0.0007297942514588367,0.006132881840718285,0.00037339652365633413,22.011037592827524,-0.012967214106799144,0.2799999999933078,-6.771581145277461e-06,0.5813485722989253,motorcycle_unloading,inf
156.501,route_8_to_23,21.08338962027974,-0.0007089741876225732,0.006132876665565011,0.0003722685406036853,22.068157443340226,-0.013097894084382852,0.2799999999952618,-4.418853240307021e-06,0.6172461204040662,motorcycle_unloading,inf
156.735,route_8_to_23,21.1489096054188,-0.0006847365306518628,0.006132867292617781,0.0003714063027895272,22.134797268790432,-0.01325041880394536,0.27999999999543945,-2.8775445109145485e-06,0.6607160423684353,motorcycle_unloading,inf
156.956,route_8_to_23,21.21078959610591,-0.0006618480408530753,0.0061328555910307395,0.00037087140537684607,22.191917119092597,-0.01338119084373889,0.2799999999933078,-1.883445944009333e-06,0.703290162933718,motorcycle_unloading,inf
157.157,route_8_to_23,21.26706958868343,-0.0006410316527554799,0.006132843074955348,0.0003705466282531933,22.249036969344292,-0.013511984969238238,0.27999999999543945,-1.2722898003953411e-06,0.7431846061585137,motorcycle_unloading,inf
157.364,route_8_to_23,21.32502958013126,-0.0006195942125699357,0.0061328290103626745,0.00037032032332235646,22.30615681956297,-0.01364279348768758,0.27999999999348546,-8.115950922068981e-07,0.7534129029503878,shopper_grocery,inf
157.582,route_8_to_23,21.38606956916092,-0.0005970181788657871,0.00613281489930245,0.00037016003021651464,22.363276669760303,-0.013773611379573152,0.2799999999952618,-5.173971645387698e-07,0.7591309681911971,shopper_grocery,inf
157.802,route_8_to_23,21.44766955932752,-0.0005742388554206914,0.00613282432013792,0.00037003471244742033,22.42991649497376,-0.013926239448162925,0.2799999999952618,-2.3023934013801935e-07,0.7673710320629195,shopper_grocery,inf
158.002,route_8_to_23,21.503669553986967,-0.0005535303895723307,0.006132837986131162,0.00036995934642074306,22.487036345149697,-0.01405706667893669,0.27999999999543945,-8.017787151050382e-08,0.7769812955210904,shopper_grocery,inf
158.203,route_8_to_23,21.559949551929694,-0.0005327181715187337,0.006132851170739246,0.00036990946523635934,22.544156195323474,-0.014187894869407384,0.27999999999543945,2.174833789761197e-08,0.7886339106201619,shopper_grocery,inf
158.436,route_8_to_23,21.62518955344727,-0.0005085923523813461,0.006132864393854647,0.0003698728935824914,22.601276045497883,-0.014318722772541067,0.2799999999952618,9.316762415320199e-08,0.804584146250158,shopper_grocery,inf
158.654,route_8_to_23,21.68622955808344,-0.00048601940424512167,0.006132874082940886,0.00036985268485629846,22.66791587070468,-0.014471353856022141,0.27999999999348546,1.5341133381562323e-07,0.8218146594276814,shopper_grocery,inf
158.88,route_8_to_23,21.749509565309836,-0.0004626177199589138,0.006132880884459105,0.00036984127256175386,22.72503572088632,-0.014602178584315161,0.2799999999952618,1.846603157123501e-07,0.8419530821434777,shopper_grocery,inf
159.101,route_8_to_23,21.811389573747643,-0.0004397333703053604,0.006132884020486057,0.0003698363789988938,22.79167554610452,-0.014754804667808243,0.2799999999952618,2.1190962962875e-07,0.8638039621526161,shopper_grocery,inf
159.323,route_8_to_23,21.87354958238544,-0.0004167445433279901,0.006132883548819779,0.00036983856033219323,22.858315371330526,-0.014907427405517409,0.2799999999952618,2.2375735672921432e-07,0.8878153544812939,shopper_grocery,inf
159.534,route_8_to_23,21.93262959054083,-0.0003948928132652497,0.006132879797097545,0.0003698501950939739,22.915435221530533,-0.015038244097034779,0.27999999999437364,2.1453691869605642e-07,0.9124708371937675,shopper_grocery,inf
159.763,route_8_to_23,21.9967496000591,-0.00037117519365381337,0.0061328722465496975,0.00036986817975136026,22.982075046771133,-0.015190860441233764,0.27999999999543945,1.927587838450094e-07,0.9411595301927902,shopper_grocery,inf
159.983,route_8_to_23,22.058349607208477,-0.0003483889292220239,0.006132861942527251,0.0003698834396203057,23.039194896982806,-0.015321672023343853,0.27999999999543945,1.7252779849924638e-07,0.9705217098021388,shopper_grocery,inf
160.192,route_8_to_23,22.116869610572472,-0.00032674170324279334,0.006132849868372779,0.00036989450913290793,23.096314747199173,-0.015452481599238344,0.27999999999348546,1.5881489671741174e-07,0.944886029817487,crowd_08,inf
160.401,route_8_to_23,22.17538960995956,-0.000305094207358324,0.006132836178744485,0.0003699034078707876,23.153434597419682,-0.015583289325607708,0.2799999999952618,1.507089793463937e-07,0.919513240684684,crowd_08,inf
160.613,route_8_to_23,22.234749604865126,-0.00028313570180137,0.006132821591333942,0.0003699109835990861,23.22007442268211,-0.01573589613221364,0.2799999999933078,1.4419547992914768e-07,0.8955036635367661,crowd_08,inf
160.837,route_8_to_23,22.297469592533254,-0.0002599365927803875,0.0061328179122662795,0.00036990229484068753,23.277194272911238,-0.015866700135364488,0.2799999999952618,1.6688184884163002e-07,0.872110294881171,crowd_08,inf
161.059,route_8_to_23,22.359629581590806,-0.00023694643414636377,0.006132832126692174,0.00036988875466719974,23.3438340981842,-0.016019302321866255,0.27999999999348546,2.1989979729603935e-07,0.8510141655360233,crowd_08,inf
161.286,route_8_to_23,22.423189576050575,-0.00021343757937127009,0.00613284743209038,0.0003698849388972223,23.410473923465037,-0.016171901023242764,0.27999999999543945,2.55858416890518e-07,0.8316795605676535,crowd_08,inf
161.494,route_8_to_23,22.48142957543687,-0.00019189550174894987,0.00613285992928647,0.00036988799573423,23.467593773713165,-0.01630269666539216,0.27999999999348546,2.8510469970540494e-07,0.8160199017432872,crowd_08,inf
161.738,route_8_to_23,22.549749579262606,-0.00016662369706004157,0.0061328717844876144,0.0003698976023390619,23.534233599012317,-0.01645528738364873,0.27999999999348546,3.0421715326068096e-07,0.8002392447621556,crowd_08,inf
161.966,route_8_to_23,22.613507353289616,-0.00014303802128331185,0.0061328795214058915,0.00036991154925257723,23.591334880492912,-0.016586033064698337,0.27814311665466107,3.22565773375015e-07,0.7881059671086057,crowd_08,inf
162.19,route_8_to_23,22.670399908318053,-0.00012203787076326105,0.00613288339356231,0.00036965104485965535,23.652515702938196,-0.016726114036485988,0.2367291871227195,6.017850017586522e-07,0.7794434580996958,crowd_08,inf
162.398,route_8_to_23,22.71583374044938,-0.00010521777288734213,0.006132884317812453,0.00036980776816234855,23.69744512749615,-0.01682897767983713,0.20511190373131427,8.800157735139136e-07,0.7740162553269871,crowd_08,inf
162.601,route_8_to_23,22.754135239136378,-9.103566442721505e-05,0.006132883589707935,0.0003699204689361489,23.736332367471597,-0.01691800104246097,0.17783223760758915,6.652857476388641e-07,0.7704809973142757,crowd_08,inf
162.811,route_8_to_23,22.788299505237507,-7.838498019295913e-05,0.006132881768773463,0.00037000115155805225,23.769889516255045,-0.01699481783166521,0.15511214588403988,5.13514392298842e-07,0.7679937372793944,crowd_08,inf
163.021,route_8_to_23,22.817766537183317,-6.747383414825287e-05,0.006132879324013915,0.00037005558579896266,23.798970767463867,-0.0170613856924412,0.1337438854859485,3.975572559328055e-07,0.7658984380846172,crowd_08,inf
163.235,route_8_to_23,22.84356270357218,-5.792237644711807e-05,0.006132876543207033,0.00037009229017379887,23.827934532329525,-0.017127682133200647,0.11129914820031672,3.0647771059340167e-07,0.7640641619293433,crowd_08,inf
163.438,route_8_to_23,22.864645259438824,-5.0116556761364354e-05,0.006132873840052737,0.00037011569731566296,23.849127787343,-0.01717619083310373,0.09728671640800712,2.669807027785048e-07,0.7625650546573308,crowd_08,inf
163.649,route_8_to_23,22.883573456750508,-4.310859682100635e-05,0.006132871101753927,0.00037013283461622386,23.867471482217184,-0.017218176248528422,0.08349360290811347,2.394351383827597e-07,0.7612191365419814,crowd_08,inf
163.856,route_8_to_23,22.89954176315159,-3.719662632699788e-05,0.0061328685680713145,0.0003701450626944254,23.883305863135714,-0.017254417518571135,0.0718341511964482,2.251750040907228e-07,0.7600836860708677,crowd_08,inf
